gameId,teamId,playerStint,pos,competitionId,updated,playerId,fullName,teamMarket,teamName,conferenceId,flowStints,cStart,cEnd,sStart,sEnd,gameFlowPeriod,periodNumber,secs,ptsScored,ptsAgst,netPts,cDiff
2168345,105556,12,2,33535,2022-11-20 22:26:08.000000 UTC,1321481,Hannah Jump,Stanford,Cardinal,74,13-14-15-16,10:00,00:00,1200.0,1800.0,3,3,600.0,19,13,6,10:00
2168345,105556,13,2,33535,2022-11-20 22:26:08.000000 UTC,1321481,Hannah Jump,Stanford,Cardinal,74,17-18,10:00,07:03,1800.0,1977.0,4,4,177.0,0,6,-6,02:57
2168345,105556,14,2,33535,2022-11-20 22:26:08.000000 UTC,1600147,Agnes Emma-Nnopu,Stanford,Cardinal,74,19,07:03,05:56,1977.0,2044.0,4,4,67.0,0,0,0,01:07
2168345,105556,15,2,33535,2022-11-20 22:26:08.000000 UTC,1321481,Hannah Jump,Stanford,Cardinal,74,20,05:56,05:10,2044.0,2090.0,4,4,46.0,0,0,0,00:46
2168345,105556,16,2,33535,2022-11-20 22:26:08.000000 UTC,1892471,Indya Nivar,Stanford,Cardinal,74,21,05:10,04:12,2090.0,2148.0,4,4,58.0,0,0,0,00:58
2168345,105556,17,2,33535,2022-11-20 22:26:08.000000 UTC,1321481,Hannah Jump,Stanford,Cardinal,74,22,04:12,00:00,2148.0,2400.0,4,4,251.6,7,11,-4,04:12
2168345,105556,18,2,33535,2022-11-20 22:26:08.000000 UTC,1321481,Hannah Jump,Stanford,Cardinal,74,23-24,05:00,00:28,2400.0,2671.2,5,1,271.2,8,12,-4,04:31
2168345,105556,19,2,33535,2022-11-20 22:26:08.000000 UTC,1892471,Indya Nivar,Stanford,Cardinal,74,25-26,00:28,00:10,2671.2,2690.0,5,1,18.8,2,0,2,00:19
2168345,105556,20,2,33535,2022-11-20 22:26:08.000000 UTC,1321481,Hannah Jump,Stanford,Cardinal,74,27,00:10,00:09,2690.0,2690.1,5,1,0.1,0,0,0,00:00
2168345,105556,21,2,33535,2022-11-20 22:26:08.000000 UTC,1892471,Indya Nivar,Stanford,Cardinal,74,28,00:09,00:05,2690.1,2694.4,5,1,4.3,0,0,0,00:04
