rowId,flowStint,gameId,stint,competitionId,updated,teamId,teamMarket,teamName,conferenceId,divisionId,isExhib,inDivision,lineupId,periodNumber,gameFlowPeriod,sStart,sEnd,cStart,cEnd,secs,ptsScored,ptsAgst,netPts,fgm,fga,fgm2,fga2,fgm3,fga3,ftm,fta,ast,stl,tov,drb,orb,fgmAgst,fgaAgst,fgm2Agst,fga2Agst,fgm3Agst,fga3Agst,ftaAgst,astAgst,tovAgst,stlAgst,drbAgst,orbAgst,cDiff,reb,rebAgst,fg2Pct,fg3Pct,ftPct,oPoss,dPoss,avgPoss,oppp,dppp,netppp,isQualified
2177004-104999-12,12,2177004,14,33535,2023-01-28 19:59:15.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1310315-1683599-1611558-1910052-967634,3,3,1407.0,1527.0,06:33,04:33,120.0,2,3,-1,1,2,1,1,0,1,0,0,1,0,1,1,0,1,2,0,1,1,1,0,1,1,1,1,0,02:00,1,1,1.0,0.0,,3.0,3.0,3.0,0.6667,1.0,-0.3333,true
2177004-104999-13,13,2177004,15,33535,2023-01-28 19:59:15.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1362911-1611558-967627-1910052-1683601,3,3,1527.0,1591.0,04:33,03:29,64.0,3,0,3,1,1,1,1,0,0,1,2,0,0,1,2,1,0,2,0,0,0,2,0,0,0,1,0,0,01:04,3,0,1.0,,0.5,2.8,2.0,2.4,1.0714,0.0,1.0714,false
2177004-104999-14,14,2177004,17,33535,2023-01-28 19:59:15.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1362911-1310315-967627-1910052-967634,3,3,1591.0,1667.0,03:29,02:13,76.0,2,7,-5,1,1,1,1,0,0,0,0,1,0,1,0,0,3,4,2,3,1,1,0,3,0,1,0,1,01:16,0,1,1.0,,,2.0,2.9299999999999997,2.465,1.0,2.3891,-1.3891,false
2177004-104999-15,15,2177004,18,33535,2023-01-28 19:59:15.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1362911-1310315-1611558-967627-967634,3,3,1667.0,1719.0,02:13,01:21,52.0,4,3,1,1,1,1,1,0,0,2,2,1,0,0,1,0,1,1,1,1,0,0,2,0,0,0,0,0,00:52,1,0,1.0,,1.0,1.8,1.8,1.8,2.2222,1.6667,0.5556,false
2177004-104999-16,16,2177004,19,33535,2023-01-28 19:59:15.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1362911-1683599-1611558-967627-967634,3,3,1719.0,1800.0,01:21,00:00,81.0,3,0,3,1,2,1,1,0,1,1,2,1,0,0,2,0,0,2,0,2,0,0,0,0,1,0,2,0,01:21,2,2,1.0,0.0,0.5,2.8,3.0,2.9,1.0714,0.0,1.0714,true
2177004-104999-17,17,2177004,20,33535,2023-01-28 19:59:15.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1362911-1310315-1611558-967627-967634,4,4,1800.0,1864.0,10:00,08:56,64.0,0,6,-6,0,1,0,1,0,0,0,0,0,0,1,0,0,2,3,2,3,0,0,2,0,0,1,1,1,01:04,0,2,0.0,,,2.0,2.7299999999999995,2.365,0.0,2.1978,-2.1978,false
2177004-104999-18,18,2177004,21,33535,2023-01-28 19:59:15.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1362911-1683599-1611558-967627-967634,4,4,1864.0,1951.0,08:56,07:29,87.0,0,3,-3,0,3,0,1,0,2,0,0,0,0,1,1,2,1,2,1,1,0,1,1,0,0,1,1,0,01:27,3,1,0.0,0.0,,1.8599999999999999,2.4,2.13,0.0,1.25,-1.25,false
2177004-104999-19,19,2177004,22,33535,2023-01-28 19:59:15.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1310315-1611558-967627-1910052-967634,4,4,1951.0,2103.0,07:29,04:57,152.0,7,3,4,2,5,1,3,1,2,2,2,1,1,0,2,1,1,3,0,1,1,2,0,1,1,0,2,0,02:32,3,2,0.3333,0.5,1.0,4.7299999999999995,4.0,4.365,1.4799,0.75,0.7299,true
2177004-104999-20,20,2177004,23,33535,2023-01-28 19:59:15.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1310315-1683599-1611558-967627-1910052,4,4,2103.0,2223.0,04:57,02:57,120.0,1,3,-2,0,2,0,2,0,0,1,2,0,0,1,1,0,1,3,1,2,0,1,2,1,0,0,2,1,02:00,1,3,0.0,,0.5,3.8,2.7299999999999995,3.265,0.2632,1.0989,-0.8357,true
2177004-104999-21,21,2177004,24,33535,2023-01-28 19:59:15.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1362911-1310315-1611558-967627-967634,4,4,2223.0,2400.0,02:57,00:00,177.0,5,11,-6,0,3,0,1,0,2,5,6,0,1,2,4,0,4,9,1,2,3,7,0,4,1,1,3,1,02:57,4,4,0.0,0.0,0.8333,7.4,8.93,8.165,0.6757,1.2318,-0.5561,true
2177004-105237-1,1,2177004,3,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-1611505-965914-1325633-1700064,1,1,0.0,256.0,10:00,05:44,256.0,8,6,2,4,8,4,7,0,1,0,0,1,1,2,4,1,2,9,0,4,2,5,0,2,4,0,3,3,04:16,5,6,0.5714,0.0,,8.93,9.79,9.36,0.8959,0.6129,0.283,true
2177004-105237-2,2,2177004,4,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1917942-1312134-1611505-1325633-1700064,1,1,256.0,512.0,05:44,01:28,256.0,13,5,8,5,5,4,4,1,1,2,2,4,0,2,5,0,2,8,1,6,1,2,0,2,0,2,0,1,04:16,5,1,1.0,1.0,1.0,7.8,6.93,7.365,1.6667,0.7215,0.9452,true
2177004-105237-3,3,2177004,5,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1917942-965914-1700059-1599968-1917943,1,1,512.0,513.0,01:28,01:27,1.0,0,4,-4,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,1,0,00:01,0,1,,0.0,,1.0,2.0,1.5,0.0,2.0,-2.0,false
2177004-105237-4,4,2177004,6,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-965914-1700059-1599968-1917943,1,1,513.0,600.0,01:27,00:00,87.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,01:27,1,1,,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,false
2177004-105237-5,5,2177004,7,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-965914-1700059-1325633-1700064,2,2,600.0,724.0,10:00,07:56,124.0,2,8,-6,1,2,1,1,0,1,0,0,1,0,2,0,0,3,3,1,1,2,2,0,2,1,1,1,0,02:04,0,1,1.0,0.0,,4.0,4.0,4.0,0.5,2.0,-1.5,true
2177004-105237-6,6,2177004,8,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1917942-1312134-1700059-1325633-1700064,2,2,724.0,726.0,07:56,07:54,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00:02,1,0,0.0,,,-0.070000000000000062,0.0,-0.035,0.0,,,false
2177004-105237-7,7,2177004,9,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1917942-1312134-1611505-1325633-1700064,2,2,726.0,892.0,07:54,05:08,166.0,0,5,-5,0,4,0,2,0,2,0,0,0,1,1,2,0,2,4,1,2,1,2,0,1,1,1,4,0,02:46,2,4,0.0,0.0,,5.0,5.0,5.0,0.0,1.0,-1.0,true
2177004-105237-8,8,2177004,10,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-1611505-965914-1325633-1700064,2,2,892.0,925.0,05:08,04:35,33.0,0,2,-2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,00:33,0,1,,0.0,,1.0,1.0,1.0,0.0,2.0,-2.0,false
2177004-105237-9,9,2177004,11,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-1611505-965914-1636402-1599968,2,2,925.0,1041.0,04:35,02:39,116.0,0,3,-3,0,2,0,0,0,2,0,0,0,0,0,0,0,1,4,1,4,0,0,1,0,1,0,2,3,01:56,0,5,,0.0,,2.0,2.1900000000000004,2.095,0.0,1.3699,-1.3699,false
2177004-105237-10,10,2177004,12,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-965914-1700059-1636402-1599968,2,2,1041.0,1082.0,02:39,01:58,41.0,2,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,00:41,0,1,1.0,0.0,,2.0,0.8,1.4,1.0,2.5,-1.5,false
2177004-105237-11,11,2177004,13,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-965914-1700059-1325633-1700064,2,2,1082.0,1200.0,01:58,00:00,118.0,5,6,-1,1,1,0,0,1,1,2,2,1,0,0,0,0,3,4,3,4,0,0,0,2,0,0,0,1,01:58,0,1,,1.0,1.0,1.8,2.9299999999999997,2.365,2.7778,2.0478,0.73,false
2177004-105237-12,12,2177004,14,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-1611505-965914-1325633-1700064,3,3,1200.0,1407.0,10:00,06:33,207.0,7,10,-3,3,5,2,2,1,3,0,0,2,0,1,2,0,4,7,3,4,1,3,1,3,0,1,2,1,03:27,2,3,1.0,0.3333,,6.0,6.33,6.165,1.1667,1.5798,-0.4131,true
2177004-105237-13,13,2177004,15,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1917942-1312134-1611505-1700059-1599968,3,3,1407.0,1447.0,06:33,05:53,40.0,0,2,-2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,00:40,0,1,0.0,,,1.0,1.0,1.0,0.0,2.0,-2.0,false
2177004-105237-14,14,2177004,16,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1917942-1312134-1700059-1599968-1917943,3,3,1447.0,1536.0,05:53,04:24,89.0,3,1,2,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,2,0,1,0,0,1,01:29,1,1,,1.0,,2.0,2.265,2.1325,1.5,0.4415,1.0585,false
2177004-105237-15,15,2177004,17,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1917942-1312134-1700059-1700064-1917943,3,3,1536.0,1591.0,04:24,03:29,55.0,0,2,-2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,2,0,00:55,0,2,,0.0,,2.0,2.0,2.0,0.0,1.0,-1.0,false
2177004-105237-16,16,2177004,18,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-1611505-965914-1325633-1700064,3,3,1591.0,1740.0,03:29,01:00,149.0,10,9,1,4,6,3,5,1,1,1,2,3,1,1,1,1,2,2,2,2,0,0,6,2,1,0,2,0,02:29,2,2,0.6,1.0,0.5,7.086666666666666,5.4,6.2433,1.4111,1.6667,-0.2556,true
2177004-105237-17,17,2177004,19,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-1611505-965914-1325633-1599968,3,3,1740.0,1800.0,01:00,00:00,60.0,0,2,-2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,0,1,0,0,1,0,01:00,1,1,0.0,,,1.0,2.0,1.5,0.0,1.0,-1.0,false
2177004-105237-18,18,2177004,19,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-1611505-965914-1325633-1599968,4,4,1800.0,2045.0,10:00,05:55,245.0,12,3,9,4,7,3,4,1,3,3,3,1,2,0,3,1,1,7,0,3,1,4,0,1,2,0,2,3,04:05,4,5,0.75,0.3333,1.0,7.129999999999999,5.79,6.46,1.683,0.5181,1.1649,true
2177004-105237-19,19,2177004,20,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-1611505-965914-1325633-1700064,4,4,2045.0,2382.9,05:55,00:17,337.9,11,7,4,4,11,2,5,2,6,1,2,4,1,2,6,2,1,7,1,5,0,2,6,0,3,2,5,0,05:38,8,5,0.4,0.3333,0.5,11.66,12.4,12.03,0.9434,0.5645,0.3789,true
2177004-105237-20,20,2177004,21,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-1611505-965914-1325633-1917943,4,4,2382.9,2394.5,00:17,00:05,11.6,0,1,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,00:12,0,0,,0.0,,1.0,0.8,0.9,0.0,1.25,-1.25,false
2177004-105237-21,21,2177004,22,33535,2023-01-28 19:59:15.000000 UTC,105237,Nebraska,Cornhuskers,73,1,false,true,1312134-1611505-965914-1700064-1917943,4,4,2394.5,2400.0,00:05,00:00,5.5,3,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,00:06,0,1,,1.0,,1.0,0.8,0.9,3.0,2.5,0.5,false
2177405-105632-1,1,2177405,3,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,1,1,0.0,158.0,10:00,07:22,158.0,8,0,8,2,5,0,1,2,4,2,2,2,1,0,2,1,0,2,0,2,0,0,0,0,2,0,0,0,02:38,3,0,0.0,0.5,1.0,2.59,4.0,3.295,3.0888,0.0,3.0888,true
2177405-105632-2,2,2177405,4,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1612047,1,1,158.0,190.0,07:22,06:50,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,00:32,0,1,,,,0.0,-0.070000000000000062,-0.035,,0.0,,false
2177405-105632-3,3,2177405,5,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1928822,1,1,190.0,250.0,06:50,05:50,60.0,0,2,-2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,2,0,01:00,0,2,0.0,,,2.0,2.8,2.4,0.0,0.7143,-0.7143,false
2177405-105632-4,4,2177405,6,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1320952-1928823-1928822,1,1,250.0,264.0,05:50,05:36,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:14,0,1,0.0,,,1.0,0.0,0.5,0.0,,,false
2177405-105632-5,5,2177405,7,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1928823-1928822-1320949,1,1,264.0,290.0,05:36,05:10,26.0,0,2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,00:26,0,0,,,,1.0,1.0,1.0,0.0,2.0,-2.0,false
2177405-105632-6,6,2177405,8,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,958626-1928812-1928823-1928822-1320949,1,1,290.0,303.0,05:10,04:57,13.0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,00:13,0,0,,,,0.0,1.0,0.5,,2.0,,false
2177405-105632-7,7,2177405,9,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,958626-1928812-1928823-1320949-1612047,1,1,303.0,330.0,04:57,04:30,27.0,0,1,-1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,00:27,0,1,0.0,,,2.0,0.4,1.2,0.0,2.5,-2.5,false
2177405-105632-8,8,2177405,10,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-1320952-1928812-1928823-1612047,1,1,330.0,452.0,04:30,02:28,122.0,5,5,0,2,3,1,1,1,2,0,0,1,0,0,1,0,2,3,1,2,1,1,0,1,0,0,0,0,02:02,1,0,1.0,0.5,,3.0,3.0,3.0,1.6667,1.6667,0.0,true
2177405-105632-9,9,2177405,11,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928822-1612047,1,1,452.0,494.0,02:28,01:46,42.0,2,4,-2,0,0,0,0,0,0,2,2,0,0,1,1,0,1,1,0,0,1,1,2,1,0,0,0,0,00:42,1,0,,,1.0,1.8,1.8,1.8,1.1111,2.2222,-1.1111,false
2177405-105632-10,10,2177405,12,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928822-1320949,1,1,494.0,580.6,01:46,00:19,86.6,1,0,1,0,2,0,1,0,1,1,2,0,0,1,1,1,0,1,0,0,0,1,0,0,2,0,2,0,01:27,2,2,0.0,0.0,0.5,3.0866666666666664,3.0,3.0433,0.324,0.0,0.324,true
2177405-105632-11,11,2177405,13,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320949-1612047,1,1,580.6,600.0,00:19,00:00,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,2,00:19,0,2,,,,0.0,-0.14000000000000012,-0.07,,0.0,,false
2177405-105632-12,12,2177405,13,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320949-1612047,2,2,600.0,649.0,10:00,09:11,49.0,2,0,2,1,2,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,00:49,1,1,1.0,0.0,,3.0,2.0,2.5,0.6667,0.0,0.6667,true
2177405-105632-13,13,2177405,14,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928812-1320949-1612047,2,2,649.0,761.0,09:11,07:19,112.0,6,2,4,2,3,0,1,2,2,0,0,2,0,1,3,0,1,4,1,3,0,1,0,0,0,0,1,0,01:52,3,1,0.0,1.0,,4.0,4.0,4.0,1.5,0.5,1.0,true
2177405-105632-14,14,2177405,15,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1928823,2,2,761.0,833.0,07:19,06:07,72.0,2,3,-1,1,3,1,2,0,1,0,0,1,2,0,0,0,1,1,0,0,1,1,0,1,2,0,2,0,01:12,0,2,0.5,0.0,,3.0,3.0,3.0,0.6667,1.0,-0.3333,true
2177405-105632-15,15,2177405,16,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1928823,2,2,833.0,969.0,06:07,03:51,136.0,2,7,-5,1,3,1,3,0,0,0,0,0,0,0,0,1,3,5,2,3,1,2,0,1,0,0,1,2,02:16,1,3,0.3333,,,1.93,2.86,2.395,1.0363,2.4476,-1.4113,false
2177405-105632-16,16,2177405,17,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928823-1612047,2,2,969.0,1102.0,03:51,01:38,133.0,7,4,3,3,4,3,3,0,1,1,2,1,0,0,2,0,2,4,2,3,0,1,0,1,1,0,1,0,02:13,2,1,1.0,0.0,0.5,4.8,5.0,4.9,1.4583,0.8,0.6583,true
2177405-105632-17,17,2177405,18,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1320949-1612047,2,2,1102.0,1200.0,01:38,00:00,97.999999999999986,4,4,0,1,2,1,2,0,0,2,2,0,0,1,1,1,1,3,0,0,1,3,1,0,0,0,0,0,01:38,2,0,0.5,,1.0,2.7299999999999995,3.4,3.065,1.4652,1.1765,0.2887,true
2177405-105632-18,18,2177405,19,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,3,3,1200.0,1284.0,10:00,08:36,84.0,2,4,-2,1,1,1,1,0,0,0,0,1,0,1,0,0,2,3,2,2,0,1,0,2,0,1,0,1,01:24,0,1,1.0,,,2.0,1.93,1.965,1.0,2.0725,-1.0725,false
2177405-105632-19,19,2177405,20,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1612047,3,3,1284.0,1344.0,08:36,07:36,60.0,0,2,-2,0,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,1,0,2,0,01:00,1,2,0.0,0.0,,2.0,2.8,2.4,0.0,0.7143,-0.7143,false
2177405-105632-20,20,2177405,21,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1928822,3,3,1344.0,1468.0,07:36,05:32,124.0,5,6,-1,2,2,1,1,1,1,0,0,2,0,2,0,0,3,4,3,4,0,0,0,1,1,1,0,1,02:04,0,1,1.0,1.0,,4.0,3.9299999999999997,3.965,1.25,1.5267,-0.2767,true
2177405-105632-21,21,2177405,22,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320952-1928812-1928823-1612047,3,3,1468.0,1537.0,05:32,04:23,69.0,3,0,3,1,2,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,01:09,1,1,,0.5,,2.0,1.0,1.5,1.5,0.0,1.5,false
2177405-105632-22,22,2177405,23,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,958626-1320952-1928812-1928823-1612047,3,3,1537.0,1671.0,04:23,02:09,134.0,7,0,7,3,3,2,2,1,1,0,0,1,2,1,2,0,0,2,0,0,0,2,0,0,2,0,0,0,02:14,2,0,1.0,1.0,,4.0,4.0,4.0,1.75,0.0,1.75,true
2177405-105632-23,23,2177405,24,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928823-1612047,3,3,1671.0,1722.0,02:09,01:18,51.0,2,2,0,1,3,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,00:51,1,0,1.0,0.0,,0.85999999999999988,1.8,1.33,2.3256,1.1111,1.2145,false
2177405-105632-24,24,2177405,26,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1928822,3,3,1722.0,1759.8,01:18,00:40,37.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:38,0,1,0.0,,,1.0,0.0,0.5,0.0,,,false
2177405-105632-25,25,2177405,27,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1928822,3,3,1759.8,1768.0,00:40,00:32,8.2,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,00:08,0,0,,,,0.0,0.8,0.4,,2.5,,false
2177405-105632-26,26,2177405,28,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,3,3,1768.0,1800.0,00:32,00:00,32.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,00:32,0,1,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,false
2177405-105632-27,27,2177405,28,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,4,4,1800.0,1839.0,10:00,09:21,39.0,2,0,2,1,2,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,00:39,1,1,0.5,,0.0,1.8649999999999998,0.0,0.9325,1.0724,,,false
2177405-105632-28,28,2177405,29,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,958626-1320952-1928812-1928823-1928822,4,4,1839.0,1940.0,09:21,07:40,101.0,2,3,-1,0,3,0,3,0,0,2,2,0,0,0,2,2,1,4,0,2,1,2,0,1,0,0,1,1,01:41,4,2,0.0,,1.0,1.6599999999999997,2.9299999999999997,2.295,1.2048,1.0239,0.1809,false
2177405-105632-29,29,2177405,30,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-1320952-1928812-1928823-1928822,4,4,1940.0,1969.0,07:40,07:11,29.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:29,0,1,0.0,,,1.0,0.0,0.5,0.0,,,false
2177405-105632-30,30,2177405,31,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928823-1928822,4,4,1969.0,2028.0,07:11,06:12,59.0,3,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,1,2,0,1,0,0,0,0,0,0,00:59,0,0,,1.0,,1.0,3.0,2.0,3.0,0.6667,2.3333,false
2177405-105632-31,31,2177405,32,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1928823,4,4,2028.0,2059.0,06:12,05:41,31.0,0,3,-3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,00:31,0,1,0.0,,,1.0,1.4,1.2,0.0,2.1429,-2.1429,false
2177405-105632-32,32,2177405,33,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1320952-1928812-1928823,4,4,2059.0,2077.0,05:41,05:23,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:18,0,0,,,,0.0,0.0,0.0,,,,false
2177405-105632-33,33,2177405,34,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,958626-1320952-1928812-1928823-1928822,4,4,2077.0,2130.0,05:23,04:30,53.0,1,0,1,0,0,0,0,0,0,1,4,0,1,1,1,0,0,2,0,1,0,1,0,0,1,0,2,1,00:53,1,3,,,0.25,2.6,1.93,2.265,0.3846,0.0,0.3846,false
2177405-105632-34,34,2177405,35,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,958626-1320952-1928823-1928822-1612047,4,4,2130.0,2160.0,04:30,04:00,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,00:30,1,1,,,,0.0,0.92999999999999994,0.465,,0.0,,false
2177405-105632-35,35,2177405,36,33535,2023-01-29 21:03:18.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928823-1612047,4,4,2160.0,2172.0,04:00,03:48,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:12,0,0,,,,1.0,0.0,0.5,0.0,,,false
